strategy,strategy_label,review_type,date,score,msci_trend,nasdaq_trend,msci_momentum,msci_volatility,bce_fed_rate,desired_base_regime,pending_regime,pending_count,base_regime,crash_fast_armed,airbag_s3_armed,final_regime,world_weight,nasdaq_weight,cash_weight,world_diff,nasdaq_diff,cash_diff,action_required,action
secondpass_391,391,weekly_thursday,1986-11-20,71.96,positiu,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1986-11-20,71.96,positiu,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1986-11-21,73.46,positiu,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1986-11-21,71.96,positiu,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1986-11-21,71.96,positiu,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1986-11-27,86.73,positiu,neutral,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1986-11-27,85.98,positiu,neutral,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1986-11-27,85.98,positiu,neutral,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1986-11-28,86.73,positiu,neutral,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1986-11-28,85.98,positiu,neutral,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1986-11-28,85.98,positiu,neutral,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1986-12-04,86.73,positiu,neutral,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1986-12-04,85.98,positiu,neutral,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1986-12-04,85.98,positiu,neutral,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1986-12-05,86.73,positiu,neutral,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1986-12-05,85.98,positiu,neutral,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1986-12-05,85.98,positiu,neutral,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1986-12-11,73.46,positiu,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1986-12-11,71.96,positiu,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1986-12-11,71.96,positiu,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1986-12-12,73.46,positiu,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1986-12-12,71.96,positiu,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1986-12-12,71.96,positiu,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1986-12-18,73.46,positiu,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1986-12-18,71.96,positiu,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1986-12-18,71.96,positiu,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1986-12-19,73.46,positiu,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1986-12-19,71.96,positiu,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1986-12-19,71.96,positiu,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1986-12-25,73.46,positiu,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1986-12-25,71.96,positiu,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1986-12-25,71.96,positiu,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1986-12-26,73.46,positiu,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1986-12-26,71.96,positiu,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1986-12-26,71.96,positiu,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1987-01-01,52.01,positiu,negatiu,positiu,positiu,negatiu,normal,normal,1,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1987-01-01,52.09,positiu,negatiu,positiu,positiu,negatiu,normal,normal,1,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1987-01-01,52.09,positiu,negatiu,positiu,positiu,negatiu,normal,normal,1,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1987-01-02,73.46,positiu,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1987-01-02,71.96,positiu,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1987-01-02,71.96,positiu,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1987-01-08,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1987-01-08,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1987-01-08,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1987-01-09,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1987-01-09,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1987-01-09,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1987-01-15,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1987-01-15,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1987-01-15,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1987-01-16,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1987-01-16,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1987-01-16,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1987-01-22,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1987-01-22,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1987-01-22,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1987-01-23,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1987-01-23,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1987-01-23,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1987-01-29,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1987-01-29,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1987-01-29,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1987-01-30,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1987-01-30,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1987-01-30,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1987-02-05,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1987-02-05,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1987-02-05,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1987-02-06,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1987-02-06,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1987-02-06,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1987-02-12,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1987-02-12,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1987-02-12,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1987-02-13,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1987-02-13,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1987-02-13,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1987-02-19,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1987-02-19,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1987-02-19,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1987-02-20,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1987-02-20,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1987-02-20,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1987-02-26,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1987-02-26,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1987-02-26,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1987-02-27,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1987-02-27,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1987-02-27,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1987-03-05,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1987-03-05,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1987-03-05,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1987-03-06,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1987-03-06,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1987-03-06,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1987-03-12,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1987-03-12,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1987-03-12,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1987-03-13,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1987-03-13,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1987-03-13,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1987-03-19,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1987-03-19,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1987-03-19,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1987-03-20,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1987-03-20,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1987-03-20,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1987-03-26,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1987-03-26,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1987-03-26,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1987-03-27,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1987-03-27,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1987-03-27,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1987-04-02,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1987-04-02,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1987-04-02,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1987-04-03,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1987-04-03,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1987-04-03,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1987-04-09,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1987-04-09,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1987-04-09,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1987-04-10,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1987-04-10,100.0,positiu,positiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
